
YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS
2022,3,11,10,14.65,52.0,0.07,97.87
2022,3,11,11,14.16,46.88,0.04,97.74
2022,3,11,12,13.85,43.5,0.02,97.61
2022,3,11,13,13.61,41.44,0.01,97.48
2022,3,11,14,13.43,40.88,0.0,97.34
2022,3,11,15,13.43,41.69,0.0,97.31
2022,3,11,16,13.49,44.44,0.0,97.31
2022,3,11,17,14.65,55.0,0.0,97.35
2022,3,11,18,15.81,67.69,0.0,97.43
2022,3,11,19,16.17,73.5,0.0,97.56
2022,3,11,20,16.48,78.5,0.0,97.64
2022,3,11,21,16.66,81.94,0.0,97.67
2022,3,11,22,16.54,83.88,0.0,97.66
2022,3,11,23,16.42,84.81,0.0,97.62
2022,3,12,0,16.24,85.12,0.0,97.56
2022,3,12,1,16.05,85.25,0.0,97.5
2022,3,12,2,15.87,85.56,0.01,97.52
2022,3,12,3,15.69,86.06,0.01,97.55
2022,3,12,4,15.44,85.94,0.02,97.61
2022,3,12,5,15.2,85.56,0.02,97.71
2022,3,12,6,15.32,79.81,0.02,97.84
2022,3,12,7,15.44,70.56,0.03,97.93
2022,3,12,8,14.53,57.69,0.01,97.97
2022,3,12,9,13.31,46.38,0.01,97.97
2022,3,12,10,12.21,38.25,0.0,97.88
2022,3,12,11,11.84,34.38,0.0,97.72
2022,3,12,12,11.41,31.31,0.0,97.57
2022,3,12,13,10.8,28.75,0.0,97.44
2022,3,12,14,10.44,27.69,0.0,97.35
2022,3,12,15,10.56,29.31,0.0,97.3
2022,3,12,16,11.05,33.62,0.0,97.38
2022,3,12,17,12.63,45.31,0.0,97.48
2022,3,12,18,14.4,60.56,0.0,97.58
2022,3,12,19,15.2,68.06,0.01,97.69
2022,3,12,20,15.69,73.56,0.07,97.76
2022,3,12,21,15.87,77.0,0.04,97.82
2022,3,12,22,15.93,78.88,0.08,97.82
2022,3,12,23,15.87,80.06,0.16,97.83
2022,3,13,0,15.81,80.94,0.16,97.79
2022,3,13,1,15.56,80.44,0.13,97.74
2022,3,13,2,15.38,80.31,0.09,97.73
2022,3,13,3,15.14,80.56,0.06,97.75
2022,3,13,4,14.65,79.94,0.03,97.78
2022,3,13,5,14.16,79.19,0.01,97.86
2022,3,13,6,13.79,71.56,0.0,97.93
2022,3,13,7,12.7,56.44,0.0,97.99
2022,3,13,8,11.11,42.38,0.0,98.0
2022,3,13,9,10.38,35.06,0.0,98.0
2022,3,13,10,10.5,32.44,0.0,97.93
2022,3,13,11,10.38,30.0,0.0,97.81
2022,3,13,12,10.13,28.0,0.0,97.68
2022,3,13,13,9.7,26.19,0.0,97.54
2022,3,13,14,9.46,25.5,0.0,97.46
2022,3,13,15,9.7,27.0,0.0,97.45
2022,3,13,16,10.31,30.75,0.0,97.46
2022,3,13,17,12.02,40.69,0.0,97.54
2022,3,13,18,13.79,51.88,0.01,97.63
2022,3,13,19,13.79,54.38,0.01,97.77
2022,3,13,20,14.22,58.62,0.02,97.84
2022,3,13,21,14.53,61.94,0.05,97.91
2022,3,13,22,14.53,63.38,0.11,97.93
2022,3,13,23,14.65,65.19,0.15,97.89
2022,3,14,0,14.95,68.62,0.13,97.86
2022,3,14,1,15.08,72.12,0.06,97.82
2022,3,14,2,15.01,73.75,0.03,97.82
2022,3,14,3,14.83,75.19,0.02,97.83
2022,3,14,4,14.59,75.94,0.01,97.88
2022,3,14,5,14.22,76.25,0.0,97.91
2022,3,14,6,13.79,69.38,0.0,98.0
2022,3,14,7,12.94,56.88,0.0,98.05
2022,3,14,8,11.9,45.25,0.0,98.06
2022,3,14,9,11.23,37.5,0.0,98.04
2022,3,14,10,11.23,34.06,0.0,97.96
2022,3,14,11,11.47,32.31,0.0,97.85
2022,3,14,12,11.23,30.0,0.0,97.71
2022,3,14,13,10.86,28.31,0.0,97.6
2022,3,14,14,10.93,28.31,0.0,97.49
2022,3,14,15,11.05,29.62,0.0,97.44
2022,3,14,16,11.35,32.25,0.0,97.44
2022,3,14,17,13.06,42.69,0.0,97.51
2022,3,14,18,14.1,52.0,0.0,97.6
2022,3,14,19,14.16,54.56,0.0,97.74
2022,3,14,20,14.4,58.0,0.0,97.84
2022,3,14,21,14.77,61.5,0.02,97.87
2022,3,14,22,14.95,64.25,0.04,97.87
2022,3,14,23,14.77,64.69,0.05,97.87
2022,3,15,0,14.4,63.81,0.04,97.81
2022,3,15,1,14.4,65.31,0.06,97.78
2022,3,15,2,14.53,67.94,0.05,97.76
2022,3,15,3,14.65,70.75,0.04,97.78
2022,3,15,4,14.71,72.75,0.05,97.83
2022,3,15,5,14.71,74.38,0.02,97.9
2022,3,15,6,14.53,68.38,0.01,97.95
2022,3,15,7,13.73,57.0,0.0,98.02
2022,3,15,8,12.76,46.62,0.0,98.02
2022,3,15,9,12.39,40.5,0.0,98.0
2022,3,15,10,12.57,37.56,0.01,97.93
2022,3,15,11,13.0,36.31,0.01,97.8
2022,3,15,12,13.12,35.12,0.01,97.62
2022,3,15,13,13.12,34.56,0.03,97.5
2022,3,15,14,13.12,34.75,0.04,97.41
2022,3,15,15,13.31,37.19,0.05,97.36
2022,3,15,16,13.73,41.12,0.07,97.38
2022,3,15,17,14.95,49.62,0.08,97.44
2022,3,15,18,16.42,59.69,0.19,97.55
2022,3,15,19,16.42,63.38,0.39,97.68
2022,3,15,20,16.91,68.31,0.59,97.77
2022,3,15,21,17.21,71.94,0.68,97.79
2022,3,15,22,17.7,75.69,0.56,97.76
2022,3,15,23,17.64,77.31,0.45,97.72
2022,3,16,0,17.33,77.19,0.35,97.65
2022,3,16,1,17.46,79.5,0.33,97.55
2022,3,16,2,17.46,81.56,0.32,97.52
2022,3,16,3,17.33,82.75,0.27,97.49
2022,3,16,4,17.21,83.88,0.24,97.53
2022,3,16,5,17.03,83.69,0.25,97.67
2022,3,16,6,17.15,80.38,0.18,97.77
2022,3,16,7,16.36,71.75,0.13,97.82
2022,3,16,8,15.14,62.69,0.04,97.85
2022,3,16,9,14.1,53.5,0.03,97.86
2022,3,16,10,13.24,44.25,0.02,97.81
2022,3,16,11,12.7,39.0,0.01,97.7
2022,3,16,12,12.57,36.44,0.0,97.54
2022,3,16,13,11.96,33.56,0.0,97.42
2022,3,16,14,11.54,32.25,0.0,97.33
2022,3,16,15,11.35,32.88,0.0,97.3
2022,3,16,16,11.54,35.19,0.0,97.31
2022,3,16,17,13.79,46.81,0.0,97.37
2022,3,16,18,14.71,54.81,0.0,97.47
2022,3,16,19,15.75,63.38,0.0,97.56
2022,3,16,20,15.93,67.19,0.0,97.65
2022,3,16,21,15.75,68.88,0.0,97.72
2022,3,16,22,15.81,70.44,0.01,97.74
2022,3,16,23,15.81,71.56,0.04,97.72
2022,3,17,0,15.69,71.75,0.05,97.68
2022,3,17,1,15.44,71.5,0.09,97.6
2022,3,17,2,15.32,71.88,0.1,97.57
2022,3,17,3,15.38,73.56,0.1,97.56
2022,3,17,4,15.38,75.19,0.07,97.57
2022,3,17,5,15.38,77.19,0.06,97.62
2022,3,17,6,15.44,73.19,0.07,97.7
2022,3,17,7,14.83,62.62,0.08,97.77
2022,3,17,8,14.16,53.0,0.08,97.84
2022,3,17,9,13.55,45.62,0.05,97.8
2022,3,17,10,13.12,40.38,0.02,97.73
2022,3,17,11,12.76,36.88,0.01,97.6
2022,3,17,12,12.57,34.75,0.0,97.47
2022,3,17,13,12.45,34.06,0.0,97.38
2022,3,17,14,12.39,34.5,0.0,97.28
2022,3,17,15,12.39,36.38,0.0,97.26
2022,3,17,16,12.57,39.44,0.0,97.27
2022,3,17,17,13.79,47.94,0.0,97.33
2022,3,17,18,15.32,59.25,0.0,97.4
2022,3,17,19,15.87,64.5,0.0,97.49
2022,3,17,20,16.3,69.19,0.0,97.59
2022,3,17,21,16.6,72.81,0.0,97.64
2022,3,17,22,16.54,74.5,0.02,97.67
2022,3,17,23,16.6,76.5,0.05,97.65
2022,3,18,0,16.54,77.88,0.08,97.6
2022,3,18,1,16.54,79.12,0.11,97.57
2022,3,18,2,16.42,79.94,0.13,97.52
2022,3,18,3,16.24,80.56,0.14,97.52
2022,3,18,4,16.05,80.75,0.14,97.58
2022,3,18,5,15.93,80.31,0.13,97.62
2022,3,18,6,16.05,76.38,0.12,97.71
2022,3,18,7,15.99,68.5,0.16,97.79
2022,3,18,8,15.38,59.25,0.11,97.84
2022,3,18,9,14.95,52.69,0.14,97.82
2022,3,18,10,14.65,47.56,0.13,97.76
2022,3,18,11,14.4,43.44,0.12,97.63
2022,3,18,12,14.16,40.75,0.09,97.51
2022,3,18,13,14.04,39.44,0.09,97.37
2022,3,18,14,13.98,40.25,0.06,97.26
2022,3,18,15,14.04,41.88,0.04,97.24
2022,3,18,16,14.22,44.75,0.03,97.27
2022,3,18,17,15.2,52.38,0.02,97.35
2022,3,18,18,16.6,63.0,0.03,97.44
2022,3,18,19,16.85,67.19,0.06,97.53
2022,3,18,20,17.15,70.5,0.1,97.63
2022,3,18,21,17.4,72.75,0.11,97.65
2022,3,18,22,17.58,74.81,0.08,97.66
2022,3,18,23,17.7,76.81,0.09,97.6
2022,3,19,0,17.58,77.81,0.1,97.56
2022,3,19,1,17.58,78.69,0.12,97.51
2022,3,19,2,17.52,79.56,0.12,97.5
2022,3,19,3,17.58,80.69,0.19,97.53
2022,3,19,4,17.58,82.12,0.22,97.6
2022,3,19,5,17.58,83.44,0.22,97.64
2022,3,19,6,17.64,80.56,0.21,97.75
2022,3,19,7,17.09,72.62,0.24,97.82
2022,3,19,8,16.3,63.5,0.23,97.85
2022,3,19,9,15.62,56.56,0.18,97.84
2022,3,19,10,14.95,51.75,0.15,97.81
2022,3,19,11,14.53,48.69,0.13,97.68
2022,3,19,12,14.1,46.31,0.08,97.59
2022,3,19,13,13.85,44.75,0.04,97.49
2022,3,19,14,14.1,44.81,0.03,97.39
2022,3,19,15,13.67,42.62,0.01,97.36
2022,3,19,16,13.49,42.31,0.0,97.37
2022,3,19,17,15.69,54.69,0.0,97.41
2022,3,19,18,16.24,63.81,0.0,97.44
2022,3,19,19,15.69,64.25,0.0,97.52
2022,3,19,20,15.38,64.94,0.0,97.62
2022,3,19,21,15.14,65.88,0.0,97.69
2022,3,19,22,15.01,66.19,0.0,97.74
2022,3,19,23,14.95,66.5,0.0,97.72
2022,3,20,0,15.01,68.12,0.0,97.69
2022,3,20,1,14.95,69.06,0.01,97.66
2022,3,20,2,15.08,71.12,0.02,97.61
2022,3,20,3,15.14,72.81,0.04,97.61
2022,3,20,4,15.08,73.81,0.02,97.66
2022,3,20,5,14.89,74.38,0.0,97.69
2022,3,20,6,14.77,69.56,0.0,97.79
2022,3,20,7,13.85,58.38,0.0,97.85
2022,3,20,8,12.88,47.62,0.0,97.87
2022,3,20,9,11.72,38.44,0.0,97.86
2022,3,20,10,11.29,33.5,0.0,97.79
2022,3,20,11,11.54,31.94,0.0,97.64
2022,3,20,12,12.08,31.94,0.0,97.52
2022,3,20,13,12.63,32.81,0.0,97.41
2022,3,20,14,13.0,34.19,0.0,97.35
2022,3,20,15,13.24,36.5,0.02,97.34
2022,3,20,16,13.49,40.5,0.02,97.37
2022,3,20,17,13.98,46.62,0.05,97.46
2022,3,20,18,14.89,55.88,0.06,97.58
2022,3,20,19,15.44,61.38,0.05,97.66
2022,3,20,20,15.56,64.69,0.06,97.75
2022,3,20,21,15.38,65.44,0.01,97.79
2022,3,20,22,14.89,64.62,0.01,97.77
2022,3,20,23,14.59,64.81,0.0,97.74
2022,3,21,0,14.4,65.88,0.0,97.7
2022,3,21,1,14.34,68.0,0.0,97.63
2022,3,21,2,14.16,69.88,0.0,97.62
2022,3,21,3,13.85,71.38,0.0,97.62
2022,3,21,4,13.49,72.56,0.0,97.64
2022,3,21,5,13.31,74.06,0.0,97.72
2022,3,21,6,13.06,66.19,0.0,97.79
2022,3,21,7,12.27,54.12,0.0,97.82
2022,3,21,8,11.47,44.12,0.0,97.87
2022,3,21,9,10.93,37.25,0.0,97.85
2022,3,21,10,10.74,33.12,0.0,97.76
2022,3,21,11,10.99,31.25,0.0,97.63
2022,3,21,12,11.29,30.62,0.0,97.5
2022,3,21,13,11.35,29.88,0.0,97.38
2022,3,21,14,11.35,29.81,0.0,97.26
2022,3,21,15,11.29,30.62,0.0,97.19
2022,3,21,16,11.23,32.5,0.0,97.21
2022,3,21,17,12.45,40.31,0.0,97.25
2022,3,21,18,13.67,48.62,0.0,97.35
2022,3,21,19,14.4,53.25,0.0,97.48
2022,3,21,20,15.2,59.19,0.01,97.59
2022,3,21,21,15.44,63.12,0.03,97.66
2022,3,21,22,15.81,66.69,0.06,97.68
2022,3,21,23,16.05,70.38,0.06,97.68
2022,3,22,0,15.93,71.31,0.03,97.61
2022,3,22,1,15.62,71.56,0.01,97.54
2022,3,22,2,15.26,71.38,0.01,97.51
2022,3,22,3,14.83,71.5,0.01,97.51
2022,3,22,4,14.53,72.56,0.0,97.52
2022,3,22,5,14.28,73.81,0.0,97.58
2022,3,22,6,14.16,68.31,0.0,97.62
2022,3,22,7,13.24,56.06,0.0,97.68
2022,3,22,8,11.9,44.44,0.0,97.69
2022,3,22,9,10.86,36.25,0.0,97.67
2022,3,22,10,10.13,30.62,0.0,97.63
2022,3,22,11,9.64,27.25,0.0,97.53
2022,3,22,12,9.46,25.56,0.0,97.41
2022,3,22,13,9.4,24.81,0.0,97.28
2022,3,22,14,9.34,25.0,0.0,97.19
2022,3,22,15,9.46,26.25,0.0,97.17
2022,3,22,16,9.7,29.0,0.0,97.16
2022,3,22,17,10.93,37.62,0.0,97.23
2022,3,22,18,12.51,51.38,0.0,97.32
2022,3,22,19,13.37,58.69,0.0,97.42
2022,3,22,20,13.98,64.81,0.0,97.52
2022,3,22,21,14.47,69.38,0.0,97.6
2022,3,22,22,14.71,72.06,0.0,97.58
2022,3,22,23,14.77,73.62,0.0,97.54
2022,3,23,0,14.83,74.38,0.0,97.5
2022,3,23,1,14.83,74.69,0.0,97.46
2022,3,23,2,14.71,74.12,0.0,97.42
2022,3,23,3,14.65,74.19,0.0,97.42
2022,3,23,4,14.65,74.94,0.0,97.46
2022,3,23,5,14.65,75.75,0.01,97.53
2022,3,23,6,14.89,72.5,0.02,97.61
2022,3,23,7,14.77,63.0,0.04,97.68
2022,3,23,8,14.83,57.56,0.09,97.73
2022,3,23,9,14.89,52.5,0.14,97.76
2022,3,23,10,14.59,46.75,0.13,97.68
2022,3,23,11,14.34,42.5,0.12,97.53
2022,3,23,12,14.16,39.81,0.09,97.41
2022,3,23,13,14.04,39.25,0.03,97.3
2022,3,23,14,14.16,40.56,0.01,97.2
2022,3,23,15,14.4,43.19,0.02,97.19
2022,3,23,16,14.77,48.06,0.01,97.19
2022,3,23,17,15.32,54.69,0.01,97.25
2022,3,23,18,15.99,62.06,0.01,97.34
2022,3,23,19,16.42,67.25,0.02,97.44
2022,3,23,20,16.66,70.19,0.02,97.52
2022,3,23,21,16.85,72.06,0.05,97.57
2022,3,23,22,16.91,73.44,0.07,97.58
2022,3,23,23,17.03,75.62,0.07,97.56
2022,3,24,0,17.03,77.31,0.07,97.5
2022,3,24,1,16.91,78.38,0.04,97.45
2022,3,24,2,16.78,78.81,0.04,97.38
2022,3,24,3,16.6,79.38,0.03,97.4
2022,3,24,4,16.48,79.5,0.08,97.45
2022,3,24,5,16.48,81.31,0.1,97.53
2022,3,24,6,16.78,78.5,0.11,97.61
2022,3,24,7,16.78,72.19,0.18,97.67
2022,3,24,8,16.11,63.06,0.17,97.72
2022,3,24,9,15.5,55.19,0.14,97.73
2022,3,24,10,15.08,49.06,0.12,97.66
2022,3,24,11,14.77,44.75,0.09,97.55
2022,3,24,12,14.53,41.88,0.06,97.44
2022,3,24,13,14.4,40.5,0.04,97.34
2022,3,24,14,14.34,40.56,0.03,97.27
2022,3,24,15,14.22,41.44,0.03,97.21
2022,3,24,16,14.16,43.81,0.01,97.23
2022,3,24,17,14.59,49.31,0.0,97.28
2022,3,24,18,15.75,58.44,0.0,97.38
2022,3,24,19,15.93,62.31,0.0,97.45
2022,3,24,20,16.36,66.5,0.05,97.52
2022,3,24,21,16.42,67.69,0.06,97.58
2022,3,24,22,16.24,67.44,0.08,97.61
2022,3,24,23,16.11,67.19,0.08,97.58
2022,3,25,0,15.93,67.38,0.08,97.57
2022,3,25,1,15.69,67.31,0.12,97.5
2022,3,25,2,15.38,66.81,0.11,97.5
2022,3,25,3,15.08,66.25,0.1,97.48
2022,3,25,4,14.77,66.56,0.08,97.55
2022,3,25,5,14.65,69.38,0.05,97.61
2022,3,25,6,14.53,66.44,0.05,97.7
2022,3,25,7,13.49,55.69,0.01,97.76
2022,3,25,8,12.76,46.38,0.01,97.77
2022,3,25,9,12.51,41.06,0.0,97.74
2022,3,25,10,12.63,38.0,0.0,97.68
2022,3,25,11,13.18,37.06,0.0,97.56
2022,3,25,12,13.31,35.5,0.01,97.44
2022,3,25,13,13.31,35.25,0.02,97.34
2022,3,25,14,13.61,37.94,0.06,97.28
2022,3,25,15,14.1,42.31,0.23,97.29
2022,3,25,16,14.4,47.88,0.48,97.34
2022,3,25,17,14.59,54.19,0.41,97.45
2022,3,25,18,15.14,60.5,0.2,97.53
2022,3,25,19,15.14,63.12,0.05,97.63
2022,3,25,20,14.89,64.31,0.01,97.69
2022,3,25,21,14.59,64.75,0.01,97.74
2022,3,25,22,14.1,64.25,0.0,97.72
2022,3,25,23,13.67,64.44,0.0,97.68
2022,3,26,0,13.43,65.62,0.0,97.64
2022,3,26,1,13.18,66.19,0.0,97.54
2022,3,26,2,13.06,67.56,0.0,97.52
2022,3,26,3,13.0,68.56,0.0,97.5
2022,3,26,4,13.0,69.88,0.0,97.52
2022,3,26,5,12.94,70.5,0.0,97.6
2022,3,26,6,12.88,65.56,0.0,97.67
2022,3,26,7,12.63,56.56,0.0,97.72
2022,3,26,8,12.51,48.75,0.0,97.78
2022,3,26,9,12.33,42.06,0.0,97.76
2022,3,26,10,12.27,37.62,0.0,97.66
2022,3,26,11,12.57,36.38,0.0,97.58
2022,3,26,12,12.7,35.62,0.0,97.44
2022,3,26,13,12.63,35.12,0.0,97.32
2022,3,26,14,12.7,36.06,0.02,97.26
2022,3,26,15,12.88,38.5,0.03,97.27
2022,3,26,16,13.0,41.69,0.04,97.33
2022,3,26,17,13.61,48.31,0.06,97.41
2022,3,26,18,14.34,56.44,0.11,97.54
2022,3,26,19,14.04,60.56,0.17,97.65
2022,3,26,20,13.85,64.88,0.22,97.75
2022,3,26,21,13.18,64.56,0.19,97.79
2022,3,26,22,12.51,63.19,0.12,97.78
2022,3,26,23,12.02,62.5,0.06,97.77
2022,3,27,0,11.78,62.0,0.03,97.69
2022,3,27,1,11.66,62.12,0.01,97.64
2022,3,27,2,11.6,62.06,0.0,97.56
2022,3,27,3,11.66,62.88,0.0,97.57
2022,3,27,4,11.84,64.19,0.0,97.57
2022,3,27,5,11.96,65.44,0.0,97.62
2022,3,27,6,12.08,62.94,0.0,97.67
2022,3,27,7,12.02,57.19,0.0,97.73
2022,3,27,8,11.9,51.0,0.0,97.79
2022,3,27,9,11.9,46.5,0.0,97.78
2022,3,27,10,11.96,42.94,0.0,97.76
2022,3,27,11,12.02,40.12,0.0,97.69
2022,3,27,12,12.27,38.62,0.0,97.55
2022,3,27,13,12.63,38.38,0.0,97.47
2022,3,27,14,12.76,38.75,0.01,97.38
2022,3,27,15,12.82,39.88,0.02,97.36
2022,3,27,16,12.94,42.12,0.01,97.37
2022,3,27,17,13.43,46.81,0.0,97.43
2022,3,27,18,14.22,55.06,0.01,97.52
2022,3,27,19,14.28,58.12,0.0,97.63
2022,3,27,20,14.53,61.81,0.0,97.74
2022,3,27,21,14.59,64.31,0.0,97.79
2022,3,27,22,14.4,65.06,0.01,97.79
2022,3,27,23,14.4,66.94,0.06,97.75
2022,3,28,0,14.47,68.56,0.14,97.73
2022,3,28,1,14.65,70.75,0.13,97.68
2022,3,28,2,14.65,71.75,0.06,97.66
2022,3,28,3,14.53,72.44,0.01,97.66
2022,3,28,4,14.22,73.0,0.0,97.69
2022,3,28,5,13.98,73.88,0.0,97.74
2022,3,28,6,13.73,68.31,0.0,97.8
2022,3,28,7,12.88,56.19,0.0,97.83
2022,3,28,8,11.72,43.88,0.0,97.86
2022,3,28,9,11.05,36.12,0.0,97.83
2022,3,28,10,11.23,33.06,0.0,97.75
2022,3,28,11,11.54,31.69,0.0,97.64
2022,3,28,12,11.54,30.12,0.0,97.51
2022,3,28,13,11.47,29.19,0.0,97.4
2022,3,28,14,11.54,29.62,0.0,97.3
2022,3,28,15,11.84,32.38,0.0,97.28
2022,3,28,16,12.27,36.19,0.0,97.34
2022,3,28,17,13.12,43.12,0.0,97.42
2022,3,28,18,14.4,52.25,0.01,97.52
2022,3,28,19,14.59,55.75,0.01,97.64
2022,3,28,20,14.89,59.19,0.01,97.74
2022,3,28,21,15.26,62.56,0.02,97.77
2022,3,28,22,15.5,65.19,0.03,97.8
2022,3,28,23,15.69,67.69,0.04,97.78
2022,3,29,0,15.75,69.5,0.05,97.75
2022,3,29,1,15.87,71.69,0.06,97.69
2022,3,29,2,15.69,73.5,0.06,97.69
2022,3,29,3,15.56,74.81,0.04,97.69
2022,3,29,4,15.38,75.06,0.03,97.72
2022,3,29,5,15.14,75.31,0.02,97.78
2022,3,29,6,14.77,69.44,0.01,97.85
2022,3,29,7,13.67,57.56,0.02,97.94
2022,3,29,8,12.82,47.25,0.02,97.97
2022,3,29,9,12.57,41.44,0.01,97.92
2022,3,29,10,12.7,38.31,0.01,97.83
2022,3,29,11,12.63,36.81,0.02,97.69
2022,3,29,12,12.39,35.12,0.02,97.54
2022,3,29,13,12.27,34.25,0.01,97.4
2022,3,29,14,12.27,34.38,0.01,97.29
2022,3,29,15,12.33,35.19,0.0,97.25
2022,3,29,16,12.39,37.0,0.0,97.23
2022,3,29,17,13.18,42.75,0.0,97.27
2022,3,29,18,14.16,51.5,0.0,97.34
2022,3,29,19,14.77,56.94,0.0,97.43
2022,3,29,20,15.38,61.31,0.01,97.54
2022,3,29,21,15.75,64.12,0.04,97.62
2022,3,29,22,16.05,66.75,0.09,97.66
2022,3,29,23,16.3,69.75,0.15,97.66
2022,3,30,0,16.6,73.75,0.22,97.64
2022,3,30,1,16.91,77.69,0.25,97.59
2022,3,30,2,17.33,82.06,0.34,97.56
2022,3,30,3,17.64,85.69,0.29,97.55
2022,3,30,4,17.76,88.75,0.29,97.61
2022,3,30,5,17.7,90.31,0.34,97.64
2022,3,30,6,17.33,87.19,0.3,97.73
2022,3,30,7,16.36,76.12,0.23,97.8
2022,3,30,8,15.38,64.31,0.2,97.82
2022,3,30,9,14.77,55.81,0.14,97.8
2022,3,30,10,14.34,49.44,0.14,97.72
2022,3,30,11,14.22,45.81,0.1,97.6
2022,3,30,12,14.22,43.81,0.12,97.46
2022,3,30,13,14.04,42.31,0.07,97.33
2022,3,30,14,13.92,42.19,0.03,97.26
2022,3,30,15,13.85,43.75,0.03,97.19
2022,3,30,16,13.79,45.75,0.01,97.19
2022,3,30,17,14.04,50.44,0.0,97.23
2022,3,30,18,15.01,60.12,0.0,97.27
2022,3,30,19,15.14,63.31,0.0,97.34
2022,3,30,20,15.5,67.38,0.0,97.39
2022,3,30,21,15.75,70.44,0.0,97.45
2022,3,30,22,15.87,72.69,0.0,97.46
2022,3,30,23,16.05,73.56,0.0,97.46
2022,3,31,0,16.3,75.0,0.01,97.43
2022,3,31,1,16.36,76.19,0.01,97.4
2022,3,31,2,16.36,76.69,0.02,97.36
2022,3,31,3,16.66,79.38,0.02,97.39
2022,3,31,4,16.42,79.44,0.03,97.44
2022,3,31,5,16.42,81.0,0.02,97.51
2022,3,31,6,16.48,77.25,0.02,97.57
2022,3,31,7,15.44,65.0,0.05,97.66
2022,3,31,8,14.65,55.44,0.03,97.67
2022,3,31,9,14.59,51.06,0.04,97.65
2022,3,31,10,14.65,47.94,0.05,97.6
2022,3,31,11,14.71,45.31,0.06,97.48
2022,3,31,12,14.71,43.81,0.06,97.39
2022,3,31,13,14.71,43.81,0.06,97.27
2022,3,31,14,14.71,43.75,0.04,97.21
2022,3,31,15,14.59,44.94,0.02,97.16
2022,3,31,16,14.28,45.94,0.01,97.14
2022,3,31,17,14.16,49.5,0.0,97.21
2022,3,31,18,14.95,59.0,0.0,97.28
2022,3,31,19,15.32,63.94,0.0,97.35
2022,3,31,20,15.75,69.12,0.0,97.44
2022,3,31,21,15.93,72.69,0.0,97.49
2022,3,31,22,16.05,75.0,0.0,97.52
2022,3,31,23,16.05,76.75,0.0,97.51
2022,4,1,0,16.11,77.88,0.0,97.48
2022,4,1,1,16.11,78.56,0.0,97.44
2022,4,1,2,16.05,79.56,0.0,97.43
2022,4,1,3,15.93,79.75,0.0,97.48
2022,4,1,4,15.81,79.75,0.0,97.54
2022,4,1,5,15.75,80.06,0.01,97.6
2022,4,1,6,15.81,74.31,0.03,97.68
2022,4,1,7,15.32,63.38,0.04,97.75
2022,4,1,8,14.83,54.81,0.03,97.76
2022,4,1,9,14.59,48.81,0.01,97.75
2022,4,1,10,14.28,43.44,0.01,97.67
2022,4,1,11,13.98,39.31,0.0,97.58
2022,4,1,12,13.67,36.38,0.0,97.46
2022,4,1,13,13.37,34.81,0.0,97.33
2022,4,1,14,13.12,34.62,0.0,97.26
2022,4,1,15,13.12,36.81,0.0,97.22
2022,4,1,16,13.24,39.81,0.0,97.26
2022,4,1,17,13.79,45.69,0.0,97.32
2022,4,1,18,14.83,55.19,0.0,97.4
2022,4,1,19,15.44,61.06,0.0,97.52
2022,4,1,20,15.99,66.5,0.0,97.62
2022,4,1,21,16.3,70.0,0.0,97.7
2022,4,1,22,16.48,71.94,0.0,97.73
2022,4,1,23,16.6,73.88,0.01,97.69
2022,4,2,0,16.72,76.0,0.03,97.67
2022,4,2,1,16.91,78.75,0.05,97.6
2022,4,2,2,16.97,80.62,0.04,97.57
2022,4,2,3,17.03,80.88,0.05,97.6
2022,4,2,4,17.03,81.38,0.04,97.62
2022,4,2,5,17.09,81.56,0.02,97.7
2022,4,2,6,17.09,78.25,0.04,97.77
2022,4,2,7,16.11,66.31,0.03,97.81
2022,4,2,8,15.14,54.88,0.02,97.85
2022,4,2,9,14.65,48.06,0.03,97.8
2022,4,2,10,14.16,42.12,0.02,97.74
2022,4,2,11,13.85,38.12,0.01,97.63
2022,4,2,12,13.43,34.94,0.0,97.48
2022,4,2,13,13.12,33.56,0.0,97.37
2022,4,2,14,13.0,33.56,0.0,97.25
2022,4,2,15,13.12,35.31,0.0,97.19
2022,4,2,16,13.49,39.44,0.0,97.22
2022,4,2,17,14.28,47.38,0.0,97.29
2022,4,2,18,15.38,58.19,0.0,97.39
2022,4,2,19,16.36,66.56,0.03,97.49
2022,4,2,20,16.97,72.94,0.06,97.59
2022,4,2,21,17.33,76.44,0.06,97.64
2022,4,2,22,17.46,78.19,0.05,97.65
2022,4,2,23,17.58,80.19,0.06,97.63
2022,4,3,0,17.7,82.0,0.07,97.56
2022,4,3,1,17.76,83.12,0.05,97.51
2022,4,3,2,17.7,83.94,0.06,97.47
2022,4,3,3,17.58,84.31,0.06,97.46
2022,4,3,4,17.46,84.75,0.07,97.5
2022,4,3,5,17.33,85.56,0.15,97.56
2022,4,3,6,17.4,81.69,0.22,97.62
2022,4,3,7,17.52,75.88,0.5,97.7
2022,4,3,8,16.72,64.31,0.66,97.73
2022,4,3,9,15.75,54.69,0.57,97.73
2022,4,3,10,15.08,48.25,0.46,97.67
2022,4,3,11,14.77,45.5,0.32,97.59
2022,4,3,12,14.71,45.31,0.14,97.5
2022,4,3,13,14.77,45.69,0.09,97.37
2022,4,3,14,14.77,46.44,0.05,97.29
2022,4,3,15,14.89,48.31,0.02,97.22
